,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
145,KBED059,Bàn phím cơ E-Dra EK361W Black (Outemu Blue switch/ABS/USB/Led RGB/Đen),24 tháng,939000,799000,img/KEY_BOARD/250_54669_ban_phim_co_e_dra_ek361w_black_outemu_blue_switch_abs_usb_led_rgb_den_1.jpg,"['- Bàn phím cơ E-DRA EK361W Bluetooth Blue switch\r', '- Bàn phím cơ không dây\r', '- Switch Outemu độ bền 50 triệu lần bấm\r', '- Kết nối Bluetooth thông dụng\r', '- Layout 61 phím\r']"
146,KBMM003,Bàn phím cơ Mistel X8I Glaze Blue (USB/Cherry Brown switch),24 tháng,2989000,2649000,img/KEY_BOARD/250_54912_ban_phim_mistel_sleeker_x_viii_glaze_blue_cherry_brown_switch_0000_1.jpg,"['- Bàn phím Mistel Sleeker X-VIII Glaze Blue\r', '- Bàn phím Fullsize 108 phím\r', '- Chuẩn kết nối : Type-C tiện lợi (cáp có thể tháo rời)\r', '- Keycap PBT Doubleshot\r', '- Sử dung switch Cherry MX cho độ bền và cảm giác gõ cực tốt\r']"
147,KBED064,Bàn phím cơ quang E-Dra EK308 RGB Plus (USB/Optical switch/Đen),24 tháng,1369000,999000,img/KEY_BOARD/250_55389_ban_phim_co_quang_e_dra_ek308_rgb_plus_usb_den.jpg,"['- Bàn phím cơ quang E-Dra EK308 RGB Plus \r', '- Phiên bản nâng cấp, có thêm các phím Multimedia\r', '- Switch Quang học tiên tiến nhất\r', '- LED RGB 16.8 triệu màu trên phím và viền\r', '- Đi kèm kê tay']"
148,KBDA054,Bàn Phím cơ Dareu EK1280s Pink White (USB/Multi LED/Red switch),24 tháng,1019000,849000,img/KEY_BOARD/250_56031_ban_phim_co_dareu_ek1280s_pink_white_usb_multi_led_red_switch_0000_1.jpg,"['- Bàn Phím cơ Dareu EK1280s Pink White\r', '- Phiên bản màu Hồng - Trắng\r', '- LED màu HỒNG\r', '- Sử dụng Switch ""D"" siêu bền của DareU\r', '- Chuẩn layout ANSI\r']"
149,KBLO089,Bàn phím cơ Logitech G512 Lightsync RGB GX Linear Red switch,24 tháng,2999000,2589000,img/KEY_BOARD/250_51612_ban_phim_co_logitech_g512_lightsync_rgb_mechanical_linear_gx_red_switch_0000_1.jpg,"['- Bàn phím cơ chuyên dụng cho game thủ\r', '- Vỏ kim loại phay xước bằng hợp kim vỏ máy bay siêu nhẹ\r', '- Độ hoàn thiện chắc chắn\r', '- Sử dụng Logitech GX Switch\r', '- LED RGB sắc nét\r']"
150,KBLP044,Bàn phím cơ Leopold FC750R PD TKL PBT Doubleshot Brown switch Black ,24 tháng,0,2949000,img/KEY_BOARD/250_37250_keyboard_leopold_fc750r_pd_tkl_pbt_doubleshot_brown_switch_black_0000_4.jpg,"['- Thương hiệu bàn phím cơ lâu đời đến từ Hàn Quốc\r', '- Keycap chất liệu PBT Doubleshot siêu bền \r', '- Sử dụng 100% Switch Cherry chất lượng cao nhất\r', '- Không có hệ thống đèn Led, nhưng tối ưu tốt cảm giác gõ\r', '- Dây cáp Mini-USB có thể tháo rời\r']"
151,KBDK161,Bàn phím cơ Ducky One Horizon Fullsize Red Switch,24 tháng,2749000,2299000,img/KEY_BOARD/250_40581_ban_phim_ducky_one_horizon_fullsize_red_switch_0000_1.jpg,"['- Bàn phím cơ cao cấp trong series Không Led đến từ Ducky\r', '- Thiết kế mỏng nhất có thể để giảm thiểu tổn thương lên cổ tay\r', '- Keycap được nâng cấp lên chất liệu nhựa PBT Doubleshot cao cấp \r', '- Ducky luôn sử dụng 100% Cherry Switch cho sản phẩm của mình\r', '- Phù hợp với các game thủ thích sự đơn giản của bàn phím\r']"
152,KBIK031,Bàn phím cơ iKBC CD87 PBT Cherry Brown Switch,24 tháng,1649000,1499000,img/KEY_BOARD/250_41606_keyboard_ikbc_cd87_pbt_cherry_brown_switch_0001_1.jpg,"['- Phiên bản rút gọn của iKBC CD108 bán rất chạy tại HANOICOMPUTER\r', '- Loại bỏ khu vực phím số tiết kiệm diện tích trên mặt bàn \r', '- Sử dụng 100% Switch Cherry MX chất lượng cao\r', '- Nổi bật với chất liệu keycap nhựa PBT cho cảm giác gõ rất tốt\r', '- Sự lựa chọn tuyệt vời cho các game thủ có chi phí đầu tư hạn hẹp']"
153,KBNM006,Bàn phím gaming Newmen E335P - USB,24 tháng,199000,159000,img/KEY_BOARD/250_48308_ban_phim_newmen_e335p_usb_1.jpg,['']
154,KBDA029,Bàn phím cơ Dareu EK87 Mechanical Red Switch 87 Black,24 tháng,689000,599000,img/KEY_BOARD/250_46297_keyboard_dareu_ek87_mechanical_red_switch_87_black_1.jpg,"['- Bàn phím Dareu EK87 \r', '- Phiên bản thay thế cho DK87\r', '- Thiết kế 87 phím gọn nhẹ\r', '- Sử dụng D Switch độc quyền DareU\r', '- Đèn led đỏ']"
