Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
VGPL028,"Card màn hình PALIT GTX 1650 DUAL (4GB GDDR6, 128-bit, HDMI+DP)",24 tháng,0,3899000,img/VGA/250_47384_palit_gtx_1650_dual_4gb_01.jpg,- Phiên bản GTX 1650 cơ bản từ Palit.- Nhân đồ họa GeForce® GTX 1650.- Dung lượng VRAM: 4GB/128bit.- Loại bộ nhớ: GDDR5.- Trang bị cổng kết nối: HDMI 2.0b / DisplayPort.
VGAS496,"Card màn hình ASUS TUF GAMING X3 Radeon RX 5700 XT OC Edition-8G (8GB GDDR6, 256-bit, HDMI+DP)",24 tháng,0,11899000,img/VGA/250_48256_01_tuf3_rx5700xt_o8g_gaming.png,"- OC mode: P Mode : 1730 MHz (Base clock), Up to 1870 MHz (Game clock), ~ 1980 MHz (Boost clock).- Gaming mode: P Mode : 1650 MHz (Base clock), Up to 1795 MHz (Game clock), ~ 1905 MHz (Boost clock).- Dung lượng bộ nhớ: 8GB GDDR6.- Băng thông: 256-bit.- Kết nối: 1x HDMI, 3x DisplayPort."
VGIN077,"Card màn hình INNO3D GeForce GTX 1650 TWIN X2 OC (4GB GDDR5, 128-bit, HDMI+DP)",24 tháng,4299000,3799000,img/VGA/250_46351_inno3d_geforce_gtx_1650_twin_x2_oc_01.jpg,"- Dung lượng bộ nhớ: 4GB GDDR5.- Boost Clock: 1710 MHz.- Băng thông: 128-bit.- Kết nối: HDMI 2.0b, 2x DisplayPort 1.4.- Nguồn yêu cầu: 450W."
VGZT083,"Card màn hình ZOTAC RTX 2060 Super AMP (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",24 tháng,0,11299000,img/VGA/250_50140_zotac_gaming_geforce_rtx_2060_super_amp_1.jpg,- Phiên bản RTX 2060 cao cấp nhất của Zotac.- Bộ nhớ GDDR6.- Xung nhịp ép xung sẵn cao nhất.- Tản IceStorm 2.0.- Backplate kim loại.
VGZT078,"Card màn hình ZOTAC GTX 1660 Super AMP (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",24 tháng,0,6899000,img/VGA/250_50135_zotac_gaming_geforce_gtx_1660_super_amp_1.jpg,- Phiên bản GTX 1660 Super tầm trung của Zotac.- Xung nhân tối đa: 1550 MHz.- Bộ nhớ: 6GB GDDR6.- Cổng kết nối: DisplayPort x3 /HDMI 2.0b x1.- Nguồn đề nghị: 450W trở lên.
VGGI483,"Card màn hình Gigabyte RTX 3080 VISION OC-10GD (10GB GDD6X, 320-bit, HDMI +DP, 2x8-pin)",24 tháng,0,24290000,img/VGA/250_55062_card_man_hinh_gigabyte_rtx_3080_vision_oc_10gd_1.png,"- Dung lượng bộ nhớ: 10Gb GDDR6X.- 8704 CUDA Cores.- Core Clock: 1800Mhz.- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 750W."
VGMS382,"Card màn hình MSI RTX 3080 VENTUS 3X OC 10G (10GB GDDR6X, 320-bit, HDMI +DP, 2x8-pin)",24 tháng,0,23499000,img/VGA/250_55078_msi_rtx_3080_ventus_3x_oc_10g.jpg,"- Dung lượng bộ nhớ: 10Gb GDDR6X.- 8704 CUDA Cores.- Core Clock:.- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 750W."
VGGI465,Card màn hình Gigabyte RTX 3090 AORUS M-24GD,24 tháng,0,48999000,img/VGA/250_55044_card_man_hinh_gigabyte_rtx_3090_aorus_m_24gd__01.jpg,"- Dung lượng bộ nhớ: 24Gb GDDR6X .- 10496 CUDA Cores.- Core Clock: .- Kết nối: DisplayPort 1.4a x3, HDMI 2.1 x2.- Nguồn yêu cầu: 750W."
VGSP046,"Card màn hình SAPPHIRE NITRO+ Radeon RX 6800 OC GAMING 16GB (16GB GDDR6, 256-bit, HDMI, 2x8-pin)",24 tháng,0,19999000,img/VGA/250_56496_card_man_hinh_sapphire_nitro_radeon_rx_6800_oc_gaming_16gb_1.jpg,- Card đồ họa kiến trúc RDNA 2 của AMD.- Bộ nhớ: 16GB GDDR6.- Hỗ trợ Ray Tracing.- Kiến trúc 7nm.
VGAS408,Vga Card ASUS Dual RX580 - O8G,24 tháng,0,5299000,img/VGA/250_37921_arez_dual_rx580_o8g_box_vga.png,
